ZIP,Year,avg_fire_risk_score,avg_tmax_c,avg_tmin_c,tot_prcp_mm,log_gis_acres,fire_occurred,total_population,median_income,year_sin
90740,2018,0.19999999999999998,29.58854838709677,14.242857142857144,0.0,0.0,0,24382.0,82427.0,0.0
90740,2019,0.16833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,24382.0,82427.0,1.0
90740,2020,0.4383333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,24382.0,82427.0,1.2246467991473532e-16
90740,2021,0.45999999999999996,29.58854838709677,14.242857142857144,0.0,0.0,0,24382.0,82427.0,-1.0
90742,2018,0.32599999999999996,29.58854838709677,14.242857142857144,0.0,0.0,0,385.0,119115.0,0.0
90742,2019,0.324,29.58854838709677,14.242857142857144,0.0,0.0,0,385.0,119115.0,1.0
90742,2020,0.2833333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,385.0,119115.0,1.2246467991473532e-16
90742,2021,0.3733333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,385.0,119115.0,-1.0
90743,2018,0.22249999999999998,29.58854838709677,14.242857142857144,0.0,0.0,0,478.0,166023.0,0.0
90743,2019,0.21250000000000002,29.58854838709677,14.242857142857144,0.0,0.0,0,478.0,166023.0,1.0
90743,2020,0.19833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,478.0,166023.0,1.2246467991473532e-16
90743,2021,0.20999999999999996,29.58854838709677,14.242857142857144,0.0,0.0,0,478.0,166023.0,-1.0
90744,2018,0.07833333333333332,29.58854838709677,14.242857142857144,0.0,0.0,0,53678.0,61440.0,0.0
90744,2019,0.09333333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,53678.0,61440.0,1.0
90744,2020,0.3233333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,53678.0,61440.0,1.2246467991473532e-16
90744,2021,0.3416666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,53678.0,61440.0,-1.0
90745,2018,0.11833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,57952.0,106457.0,0.0
90745,2019,0.11416666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,57952.0,106457.0,1.0
90745,2020,0.32666666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,57952.0,106457.0,1.2246467991473532e-16
90745,2021,0.34833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,57952.0,106457.0,-1.0
90746,2018,0.13333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,27465.0,113545.0,0.0
90746,2019,0.11166666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,27465.0,113545.0,1.0
90746,2020,0.33499999999999996,29.58854838709677,14.242857142857144,0.0,0.0,0,27465.0,113545.0,1.2246467991473532e-16
90746,2021,0.3633333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,27465.0,113545.0,-1.0
90755,2018,0.242,29.58854838709677,14.242857142857144,0.0,0.0,0,11654.0,102684.0,0.0
90755,2019,0.221,29.58854838709677,14.242857142857144,0.0,0.0,0,11654.0,102684.0,1.0
90755,2020,0.35833333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,11654.0,102684.0,1.2246467991473532e-16
90755,2021,0.36833333333333335,29.58854838709677,14.242857142857144,0.0,0.0,0,11654.0,102684.0,-1.0
90801,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
90801,2019,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
90801,2020,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
90801,2021,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
90802,2018,0.195,29.58854838709677,14.242857142857144,0.0,0.0,0,39859.0,72152.0,0.0
90802,2019,0.166,29.58854838709677,14.242857142857144,0.0,0.0,0,39859.0,72152.0,1.0
90802,2020,0.32,29.58854838709677,14.242857142857144,0.0,0.0,0,39859.0,72152.0,1.2246467991473532e-16
90802,2021,0.38000000000000006,29.58854838709677,14.242857142857144,0.0,0.0,0,39859.0,72152.0,-1.0
90803,2018,0.12833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,31804.0,111500.0,0.0
90803,2019,0.11833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,31804.0,111500.0,1.0
90803,2020,0.38999999999999996,29.58854838709677,14.242857142857144,0.0,0.0,0,31804.0,111500.0,1.2246467991473532e-16
90803,2021,0.4266666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,31804.0,111500.0,-1.0
90804,2018,0.185,29.58854838709677,14.242857142857144,0.0,0.0,0,38306.0,68940.0,0.0
90804,2019,0.155,29.58854838709677,14.242857142857144,0.0,0.0,0,38306.0,68940.0,1.0
90804,2020,0.3016666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,38306.0,68940.0,1.2246467991473532e-16
90804,2021,0.32,29.58854838709677,14.242857142857144,0.0,0.0,0,38306.0,68940.0,-1.0
90805,2018,0.1425,29.58854838709677,14.242857142857144,0.0,0.0,0,94631.0,68615.0,0.0
90805,2019,0.11,29.58854838709677,14.242857142857144,0.0,0.0,0,94631.0,68615.0,1.0
90805,2020,0.325,29.58854838709677,14.242857142857144,0.0,0.0,0,94631.0,68615.0,1.2246467991473532e-16
90805,2021,0.35000000000000003,29.58854838709677,14.242857142857144,0.0,0.0,0,94631.0,68615.0,-1.0
90806,2018,0.15,29.58854838709677,14.242857142857144,0.0,0.0,0,39972.0,73674.0,0.0
90806,2019,0.126,29.58854838709677,14.242857142857144,0.0,0.0,0,39972.0,73674.0,1.0
90806,2020,0.45166666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,39972.0,73674.0,1.2246467991473532e-16
90806,2021,0.4683333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,39972.0,73674.0,-1.0
90807,2018,0.147,29.58854838709677,14.242857142857144,0.0,0.0,0,33320.0,95079.0,0.0
90807,2019,0.135,29.58854838709677,14.242857142857144,0.0,0.0,0,33320.0,95079.0,1.0
90807,2020,0.3216666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,33320.0,95079.0,1.2246467991473532e-16
90807,2021,0.34,29.58854838709677,14.242857142857144,0.0,0.0,0,33320.0,95079.0,-1.0
90808,2018,0.148,29.58854838709677,14.242857142857144,0.0,0.0,0,39351.0,131959.0,0.0
90808,2019,0.128,29.58854838709677,14.242857142857144,0.0,0.0,0,39351.0,131959.0,1.0
90808,2020,0.3866666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,39351.0,131959.0,1.2246467991473532e-16
90808,2021,0.5733333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,39351.0,131959.0,-1.0
90810,2018,0.14583333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,35648.0,82222.0,0.0
90810,2019,0.11666666666666665,29.58854838709677,14.242857142857144,0.0,0.0,0,35648.0,82222.0,1.0
90810,2020,0.3866666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,35648.0,82222.0,1.2246467991473532e-16
90810,2021,0.41,29.58854838709677,14.242857142857144,0.0,0.0,0,35648.0,82222.0,-1.0
90813,2018,0.203,29.58854838709677,14.242857142857144,0.0,0.0,0,51689.0,50302.0,0.0
90813,2019,0.17200000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,51689.0,50302.0,1.0
90813,2020,0.27499999999999997,29.58854838709677,14.242857142857144,0.0,0.0,0,51689.0,50302.0,1.2246467991473532e-16
90813,2021,0.285,29.58854838709677,14.242857142857144,0.0,0.0,0,51689.0,50302.0,-1.0
90814,2018,0.2,29.58854838709677,14.242857142857144,0.0,0.0,0,20676.0,98070.0,0.0
90814,2019,0.174,29.58854838709677,14.242857142857144,0.0,0.0,0,20676.0,98070.0,1.0
90814,2020,0.3333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,20676.0,98070.0,1.2246467991473532e-16
90814,2021,0.3666666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,20676.0,98070.0,-1.0
90815,2018,0.175,29.58854838709677,14.242857142857144,0.0,0.0,0,43461.0,116567.0,0.0
90815,2019,0.151,29.58854838709677,14.242857142857144,0.0,0.0,0,43461.0,116567.0,1.0
90815,2020,0.5283333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,43461.0,116567.0,1.2246467991473532e-16
90815,2021,0.37333333333333335,29.58854838709677,14.242857142857144,0.0,0.0,0,43461.0,116567.0,-1.0
91001,2018,0.8719999999999999,29.58854838709677,14.242857142857144,0.0,0.0,0,36402.0,133840.0,0.0
91001,2019,0.8699999999999999,29.58854838709677,14.242857142857144,0.0,0.0,0,36402.0,133840.0,1.0
91001,2020,1.03,29.58854838709677,14.242857142857144,0.0,0.0,0,36402.0,133840.0,1.2246467991473532e-16
91001,2021,1.1066666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,36402.0,133840.0,-1.0
91006,2018,0.377,29.58854838709677,14.242857142857144,0.0,0.0,0,32106.0,127511.0,0.0
91006,2019,0.383,29.58854838709677,14.242857142857144,0.0,0.0,0,32106.0,127511.0,1.0
91006,2020,0.5433333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,32106.0,127511.0,1.2246467991473532e-16
91006,2021,0.5883333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,32106.0,127511.0,-1.0
91007,2018,0.16699999999999998,29.58854838709677,14.242857142857144,0.0,0.0,0,33141.0,101762.0,0.0
91007,2019,0.147,29.58854838709677,14.242857142857144,0.0,0.0,0,33141.0,101762.0,1.0
91007,2020,0.3383333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,33141.0,101762.0,1.2246467991473532e-16
91007,2021,0.4033333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,33141.0,101762.0,-1.0
91008,2018,2.5275,29.58854838709677,14.242857142857144,0.0,0.0,0,754.0,137500.0,0.0
91008,2019,2.6425,29.58854838709677,14.242857142857144,0.0,0.0,0,754.0,137500.0,1.0
91008,2020,1.4383333333333332,29.58854838709677,14.242857142857144,0.0,0.0,0,754.0,137500.0,1.2246467991473532e-16
91008,2021,1.4366666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,754.0,137500.0,-1.0
91010,2018,0.6583333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,27245.0,98189.0,0.0
91010,2019,0.58,29.58854838709677,14.242857142857144,0.0,0.0,0,27245.0,98189.0,1.0
91010,2020,0.6083333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,27245.0,98189.0,1.2246467991473532e-16
91010,2021,0.625,29.58854838709677,14.242857142857144,0.0,0.0,0,27245.0,98189.0,-1.0
91011,2018,1.5230000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,20094.0,221451.0,0.0
91011,2019,1.501,29.58854838709677,14.242857142857144,0.0,0.0,0,20094.0,221451.0,1.0
91011,2020,1.005,29.58854838709677,14.242857142857144,0.0,0.0,0,20094.0,221451.0,1.2246467991473532e-16
91011,2021,1.1383333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,20094.0,221451.0,-1.0
91016,2018,0.5425,29.58854838709677,14.242857142857144,0.0,0.0,0,41710.0,99555.0,0.0
91016,2019,0.5216666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,41710.0,99555.0,1.0
91016,2020,0.7666666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,41710.0,99555.0,1.2246467991473532e-16
91016,2021,0.8183333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,41710.0,99555.0,-1.0
91020,2018,0.23900000000000002,29.58854838709677,14.242857142857144,0.0,0.0,0,7265.0,60899.0,0.0
91020,2019,0.20999999999999996,29.58854838709677,14.242857142857144,0.0,0.0,0,7265.0,60899.0,1.0
91020,2020,0.36166666666666664,29.58854838709677,14.242857142857144,0.0,0.0,0,7265.0,60899.0,1.2246467991473532e-16
91020,2021,0.43500000000000005,29.58854838709677,14.242857142857144,0.0,0.0,0,7265.0,60899.0,-1.0
91021,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
91021,2019,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
91021,2020,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
91021,2021,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
91023,2018,0.62,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
91023,2019,3.54,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
91023,2020,0.6383333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
91023,2021,0.6666666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
91024,2018,1.423,29.58854838709677,14.242857142857144,0.0,0.0,0,11020.0,141094.0,0.0
91024,2019,1.374,29.58854838709677,14.242857142857144,0.0,0.0,0,11020.0,141094.0,1.0
91024,2020,1.1216666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,11020.0,141094.0,1.2246467991473532e-16
91024,2021,1.17,29.58854838709677,14.242857142857144,0.0,0.0,0,11020.0,141094.0,-1.0
91030,2018,0.993,29.58854838709677,14.242857142857144,0.0,0.0,0,26297.0,128105.0,0.0
91030,2019,0.998,29.58854838709677,14.242857142857144,0.0,0.0,0,26297.0,128105.0,1.0
91030,2020,0.7866666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,26297.0,128105.0,1.2246467991473532e-16
91030,2021,0.8533333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,26297.0,128105.0,-1.0
91040,2018,0.8366666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,21436.0,104719.0,0.0
91040,2019,0.8466666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,21436.0,104719.0,1.0
91040,2020,0.8450000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,21436.0,104719.0,1.2246467991473532e-16
91040,2021,0.9166666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,21436.0,104719.0,-1.0
91042,2018,1.2941666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,27055.0,81707.0,0.0
91042,2019,1.2541666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,27055.0,81707.0,1.0
91042,2020,1.2366666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,27055.0,81707.0,1.2246467991473532e-16
91042,2021,1.335,29.58854838709677,14.242857142857144,0.0,0.0,0,27055.0,81707.0,-1.0
91101,2018,0.205,29.58854838709677,14.242857142857144,0.0,0.0,0,20814.0,94180.0,0.0
91101,2019,0.173,29.58854838709677,14.242857142857144,0.0,0.0,0,20814.0,94180.0,1.0
91101,2020,0.31166666666666665,29.58854838709677,14.242857142857144,0.0,0.0,0,20814.0,94180.0,1.2246467991473532e-16
91101,2021,0.4066666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,20814.0,94180.0,-1.0
91103,2018,0.62,29.58854838709677,14.242857142857144,0.0,0.0,0,24910.0,84683.0,0.0
91103,2019,0.589,29.58854838709677,14.242857142857144,0.0,0.0,0,24910.0,84683.0,1.0
91103,2020,0.5916666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,24910.0,84683.0,1.2246467991473532e-16
91103,2021,0.6533333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,24910.0,84683.0,-1.0
91104,2018,0.179,29.58854838709677,14.242857142857144,0.0,0.0,0,35595.0,103052.0,0.0
91104,2019,0.175,29.58854838709677,14.242857142857144,0.0,0.0,0,35595.0,103052.0,1.0
91104,2020,0.3516666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,35595.0,103052.0,1.2246467991473532e-16
91104,2021,0.39999999999999997,29.58854838709677,14.242857142857144,0.0,0.0,0,35595.0,103052.0,-1.0
91105,2018,1.482,29.58854838709677,14.242857142857144,0.0,0.0,0,12546.0,156835.0,0.0
91105,2019,1.486,29.58854838709677,14.242857142857144,0.0,0.0,0,12546.0,156835.0,1.0
91105,2020,1.145,29.58854838709677,14.242857142857144,0.0,0.0,0,12546.0,156835.0,1.2246467991473532e-16
91105,2021,1.1933333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,12546.0,156835.0,-1.0
91106,2018,0.211,29.58854838709677,14.242857142857144,0.0,0.0,0,23217.0,89213.0,0.0
91106,2019,0.2,29.58854838709677,14.242857142857144,0.0,0.0,0,23217.0,89213.0,1.0
91106,2020,0.36166666666666664,29.58854838709677,14.242857142857144,0.0,0.0,0,23217.0,89213.0,1.2246467991473532e-16
91106,2021,0.445,29.58854838709677,14.242857142857144,0.0,0.0,0,23217.0,89213.0,-1.0
91107,2018,0.5730000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,32944.0,124880.0,0.0
91107,2019,0.576,29.58854838709677,14.242857142857144,0.0,0.0,0,32944.0,124880.0,1.0
91107,2020,0.6566666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,32944.0,124880.0,1.2246467991473532e-16
91107,2021,0.7200000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,32944.0,124880.0,-1.0
91108,2018,0.52,29.58854838709677,14.242857142857144,0.0,0.0,0,12464.0,186023.0,0.0
91108,2019,0.306,29.58854838709677,14.242857142857144,0.0,0.0,0,12464.0,186023.0,1.0
91108,2020,0.2783333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,12464.0,186023.0,1.2246467991473532e-16
91108,2021,0.3283333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,12464.0,186023.0,-1.0
91201,2018,0.268,29.58854838709677,14.242857142857144,0.0,0.0,0,22261.0,74980.0,0.0
91201,2019,0.253,29.58854838709677,14.242857142857144,0.0,0.0,0,22261.0,74980.0,1.0
91201,2020,0.4083333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,22261.0,74980.0,1.2246467991473532e-16
91201,2021,0.49,29.58854838709677,14.242857142857144,0.0,0.0,0,22261.0,74980.0,-1.0
91202,2018,0.527,29.58854838709677,14.242857142857144,0.0,0.0,0,22258.0,92343.0,0.0
91202,2019,0.49800000000000005,29.58854838709677,14.242857142857144,0.0,0.0,0,22258.0,92343.0,1.0
91202,2020,0.5716666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,22258.0,92343.0,1.2246467991473532e-16
91202,2021,0.6816666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,22258.0,92343.0,-1.0
91203,2018,0.19899999999999998,29.58854838709677,14.242857142857144,0.0,0.0,0,16482.0,77925.0,0.0
91203,2019,0.16099999999999998,29.58854838709677,14.242857142857144,0.0,0.0,0,16482.0,77925.0,1.0
91203,2020,0.26,29.58854838709677,14.242857142857144,0.0,0.0,0,16482.0,77925.0,1.2246467991473532e-16
91203,2021,0.35333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,16482.0,77925.0,-1.0
91204,2018,0.23700000000000002,29.58854838709677,14.242857142857144,0.0,0.0,0,18847.0,72906.0,0.0
91204,2019,0.187,29.58854838709677,14.242857142857144,0.0,0.0,0,18847.0,72906.0,1.0
91204,2020,0.28833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,18847.0,72906.0,1.2246467991473532e-16
91204,2021,0.36333333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,18847.0,72906.0,-1.0
91205,2018,0.192,29.58854838709677,14.242857142857144,0.0,0.0,0,34890.0,59005.0,0.0
91205,2019,0.145,29.58854838709677,14.242857142857144,0.0,0.0,0,34890.0,59005.0,1.0
91205,2020,0.3016666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,34890.0,59005.0,1.2246467991473532e-16
91205,2021,0.375,29.58854838709677,14.242857142857144,0.0,0.0,0,34890.0,59005.0,-1.0
91206,2018,1.186,29.58854838709677,14.242857142857144,0.0,0.0,0,32330.0,86684.0,0.0
91206,2019,1.173,29.58854838709677,14.242857142857144,0.0,0.0,0,32330.0,86684.0,1.0
91206,2020,1.0,29.58854838709677,14.242857142857144,0.0,0.0,0,32330.0,86684.0,1.2246467991473532e-16
91206,2021,1.0766666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,32330.0,86684.0,-1.0
91207,2018,0.784,29.58854838709677,14.242857142857144,0.0,0.0,0,10626.0,108196.0,0.0
91207,2019,0.762,29.58854838709677,14.242857142857144,0.0,0.0,0,10626.0,108196.0,1.0
91207,2020,0.7566666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,10626.0,108196.0,1.2246467991473532e-16
91207,2021,0.8333333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,10626.0,108196.0,-1.0
91208,2018,1.8539999999999999,29.58854838709677,14.242857142857144,0.0,0.0,0,15467.0,131229.0,0.0
91208,2019,1.7689999999999997,29.58854838709677,14.242857142857144,0.0,0.0,0,15467.0,131229.0,1.0
91208,2020,1.1500000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,15467.0,131229.0,1.2246467991473532e-16
91208,2021,1.2183333333333335,29.58854838709677,14.242857142857144,0.0,0.0,0,15467.0,131229.0,-1.0
91210,2018,0.345,29.58854838709677,14.242857142857144,0.0,0.0,0,334.0,102721.0,0.0
91210,2019,0.36166666666666664,29.58854838709677,14.242857142857144,0.0,0.0,0,334.0,102721.0,1.0
91210,2020,0.18166666666666664,29.58854838709677,14.242857142857144,0.0,0.0,0,334.0,102721.0,1.2246467991473532e-16
91210,2021,0.5683333333333334,29.58854838709677,14.242857142857144,0.0,0.0,0,334.0,102721.0,-1.0
91214,2018,0.7308333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,31707.0,131716.0,0.0
91214,2019,0.45083333333333336,29.58854838709677,14.242857142857144,0.0,0.0,0,31707.0,131716.0,1.0
91214,2020,0.5716666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,31707.0,131716.0,1.2246467991473532e-16
91214,2021,0.6383333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,31707.0,131716.0,-1.0
91301,2018,1.4525,21.21150537634409,10.640430107526882,10.35,13.194338907214417,1,24477.0,166912.0,0.0
91301,2019,1.3858333333333333,23.319354838709682,14.119354838709675,0.0,1.9514192318676886,1,24477.0,166912.0,1.0
91301,2020,1.1866666666666668,23.17215053763441,14.840430107526883,0.0,6.483446987963792,1,24477.0,166912.0,1.2246467991473532e-16
91301,2021,1.2083333333333333,23.17215053763441,14.840430107526883,0.0,0.0,0,24477.0,166912.0,-1.0
91302,2018,1.5933333333333335,26.33870967741936,14.351612903225806,7.900000000000001,0.5886638356309195,1,26205.0,167470.0,0.0
91302,2019,1.6341666666666665,28.26451612903226,13.003225806451615,0.0,4.618882343182807,1,26205.0,167470.0,1.0
91302,2020,1.61,28.26451612903226,13.003225806451615,0.0,0.0,0,26205.0,167470.0,1.2246467991473532e-16
91302,2021,1.7133333333333332,23.653333333333325,11.87666666666667,0.3,3.6830314377505737,1,26205.0,167470.0,-1.0
91303,2018,0.15833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,29522.0,76051.0,0.0
91303,2019,0.13499999999999998,29.58854838709677,14.242857142857144,0.0,0.0,0,29522.0,76051.0,1.0
91303,2020,0.24,29.58854838709677,14.242857142857144,0.0,0.0,0,29522.0,76051.0,1.2246467991473532e-16
91303,2021,0.28833333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,29522.0,76051.0,-1.0
91304,2018,0.7791666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,53794.0,82289.0,0.0
91304,2019,0.7875000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,53794.0,82289.0,1.0
91304,2020,0.6916666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,53794.0,82289.0,1.2246467991473532e-16
91304,2021,0.7600000000000001,29.58854838709677,14.242857142857144,0.0,0.0,0,53794.0,82289.0,-1.0
91305,2018,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,0.0
91305,2019,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.0
91305,2020,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,1.2246467991473532e-16
91305,2021,0.0,29.58854838709677,14.242857142857144,0.0,0.0,0,16404.5,89916.0,-1.0
91306,2018,0.15666666666666668,29.58854838709677,14.242857142857144,0.0,0.0,0,48177.0,88958.0,0.0
91306,2019,0.125,29.58854838709677,14.242857142857144,0.0,0.0,0,48177.0,88958.0,1.0
91306,2020,0.27166666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,48177.0,88958.0,1.2246467991473532e-16
91306,2021,0.3183333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,48177.0,88958.0,-1.0
91307,2018,0.4749999999999999,29.58854838709677,14.242857142857144,0.0,0.0,0,25823.0,136154.0,0.0
91307,2019,0.45416666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,25823.0,136154.0,1.0
91307,2020,0.545,29.58854838709677,14.242857142857144,0.0,0.0,0,25823.0,136154.0,1.2246467991473532e-16
91307,2021,0.6266666666666666,29.58854838709677,14.242857142857144,0.0,0.0,0,25823.0,136154.0,-1.0
91311,2018,0.6508333333333334,33.26774193548387,19.68064516129032,0.0,0.0,0,40557.0,117574.0,0.0
91311,2019,0.6358333333333334,33.26774193548387,19.68064516129032,0.0,0.0,0,40557.0,117574.0,1.0
91311,2020,0.7366666666666667,33.26774193548387,19.68064516129032,0.0,5.083751050357029,1,40557.0,117574.0,1.2246467991473532e-16
91311,2021,0.87,31.80322580645161,18.882258064516126,0.4000000000000001,3.0966864053459555,1,40557.0,117574.0,-1.0
91316,2018,0.441,29.58854838709677,14.242857142857144,0.0,0.0,0,29246.0,90802.0,0.0
91316,2019,0.413,29.58854838709677,14.242857142857144,0.0,0.0,0,29246.0,90802.0,1.0
91316,2020,0.4716666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,29246.0,90802.0,1.2246467991473532e-16
91316,2021,0.6166666666666667,29.58854838709677,14.242857142857144,0.0,0.0,0,29246.0,90802.0,-1.0
91320,2018,0.7783333333333333,22.41555555555556,11.076666666666666,13.799999999999999,4.346667990920465,1,43628.0,150861.0,0.0
91320,2019,0.895,24.26774193548387,11.451612903225806,0.0,6.1799466719078415,1,43628.0,150861.0,1.0
91320,2020,0.9966666666666667,24.26774193548387,11.451612903225806,0.0,0.0,0,43628.0,150861.0,1.2246467991473532e-16
91320,2021,1.0516666666666667,24.26774193548387,11.451612903225806,0.0,0.0,0,43628.0,150861.0,-1.0
91321,2018,1.3150000000000002,25.485,12.96,13.600000000000001,6.958651609891111,1,32668.0,93281.0,0.0
91321,2019,1.2308333333333334,25.485,12.96,13.600000000000001,0.0,0,32668.0,93281.0,1.0
91321,2020,1.1633333333333333,33.26774193548387,19.68064516129032,0.0,6.8630028621284245,1,32668.0,93281.0,1.2246467991473532e-16
91321,2021,1.2249999999999999,31.641935483870967,18.73548387096774,0.0,4.790245780270302,1,32668.0,93281.0,-1.0
91324,2018,0.165,29.58854838709677,14.242857142857144,0.0,0.0,0,29510.0,99834.0,0.0
91324,2019,0.13333333333333333,29.58854838709677,14.242857142857144,0.0,0.0,0,29510.0,99834.0,1.0
91324,2020,0.32,29.58854838709677,14.242857142857144,0.0,0.0,0,29510.0,99834.0,1.2246467991473532e-16
91324,2021,0.37999999999999995,29.58854838709677,14.242857142857144,0.0,0.0,0,29510.0,99834.0,-1.0
91325,2018,0.16299999999999998,29.58854838709677,14.242857142857144,0.0,0.0,0,35116.0,92602.0,0.0
91325,2019,0.139,29.58854838709677,14.242857142857144,0.0,0.0,0,35116.0,92602.0,1.0
